3889,47,10918,8133
3890,12,5555,8133
3891,25,10531,8133
3892,19,12132,8133
3893,17,14668,8133
3894,12,14838,8133
3895,12,4442,8133
3896,54,3078,8133
3897,36,5383,8133
3898,8,6082,8133
3899,8,12679,8133
3900,9,7803,8133
3901,95,12481,2264
3902,12,9168,571
3903,7,6741,571
3904,9,11855,571
3905,33,5562,4447
3906,17,7638,15875
3907,9,7939,15875
3908,313,3668,15875
3909,15,3668,15875
3910,6,946,15875
3911,10,8254,15875
3912,74,8254,15875
3913,24,10531,15098
3914,9,5059,4634
3915,17,15673,4634
3916,8,5353,10267
3917,8,1753,10267
3918,7,5592,8512
3919,8,12265,8512
3920,8,648,8512
3921,8,9226,8512
3922,11,1050,5314
3923,6,6348,5314
3924,19,324,11384
3925,13,13275,11384
3926,6,4830,11384
3927,8,5476,11384
3928,18,1138,13771
3929,6,12748,13771
3930,39,14198,13771
3931,13,12536,13771
3932,12,12037,12145
3933,8,11279,12145
3934,9,11762,8946
3935,22,1882,8946
3936,20,14397,8946
3937,7,9594,1157
3938,7,9432,1157
3939,8,12286,1157
3940,25,13882,6528
3941,7,8368,1989
3942,36,6443,1989
3943,8,14922,1283
3944,23,2706,1283
3945,7,2830,3225
3946,8,11206,3225
3947,8,1796,12051
3948,7,13055,748
3949,34,5665,5417
3950,23,2716,5417
3951,31,11410,5417
3952,99,1010,5417
3953,16,10311,13445
3954,24,4460,13445
3955,16,10541,13445
3956,6,16285,14628
3957,7,7443,4140
3958,6,3244,14110
3959,14,12665,14110
3960,7,13699,11005
3961,15,12641,11005
3962,68,8794,11005
3963,15,15945,11005
3964,9,2318,6349
3965,45,5691,6349
3966,19,4032,6349
3967,8,10984,6349
3968,15,6622,6349
3969,8,7478,6349
3970,19,1872,16463
3971,9,1872,16463
3972,9,6963,16463
3973,15,6963,15758
3974,8,16463,15758
3975,7,9654,15758
3976,10,15229,15758
3977,6,15229,15758
3978,8,15229,15758
3979,29,14629,15758
3980,13,2494,15758
3981,8,2,15758
3982,7,10148,9738
3983,13,4231,9738
3984,6,6963,1801
3985,9,15229,1801
3986,11,14109,1801
3987,6,3859,2318
3988,6,8078,2318
3989,34,3353,2318
3990,18,2182,2318
3991,6,12123,2318
3992,7,12641,2318
3993,25,766,2318
3994,13,7775,2318
3995,51,10054,2318
3996,9,7871,2318
3997,7,3258,2318
3998,98,1990,2318
3999,6,13875,2318
4000,17,4032,2318
4001,8,9949,2318
4002,37,5068,8266
4003,6,13274,8266
4004,8,1665,4776
4005,29,5055,4776
4006,15,14743,4776
4007,161,6429,4776
4008,6,3650,4776
4009,96,12636,16449
4010,43,7232,16449
4011,36,8170,16449
4012,24,7775,4972
4013,7,2182,4972
4014,18,4907,8623
4015,8,2157,8623
4016,31,9710,8623
4017,40,6129,8623
4018,33,8387,2056
4019,103,5802,2056
4020,8,5190,7401
4021,14,9500,7401
4022,15,15472,10457
4023,70,15472,10457
4024,128,738,10457
4025,20,738,10457
4026,21,1052,10457
4027,82,1052,10457
4028,44,11084,8925
4029,6,5492,4805
4030,21,16550,14918
4031,6,15129,14918
4032,7,323,5819
4033,21,751,5819
4034,8,13581,3348
4035,39,1044,3348
4036,35,10605,3348
4037,11,6452,7143
4038,14,13444,7143
4039,71,3774,2064
4040,25,4577,2064
4041,7,12256,2064
4042,123,12179,2064
4043,10,12246,4886
4044,7,5406,4886
4045,7,1557,4886
4046,11,8780,4886
4047,14,8530,4886
4048,16,10058,4886
4049,25,13342,6979
4050,8,7867,6979
4051,6,9033,11212
4052,16,327,11212
4053,44,7877,9937
4054,27,11508,9937
4055,7,1703,9937
4056,6,12717,9937
4057,18,7504,9937
4058,7,14561,3782
4059,6,2888,3782
4060,17,5945,3782
4061,8,10848,3782
4062,21,9813,3782
4063,9,5582,7134
4064,9,3771,7134
4065,8,15120,1537
4066,36,9813,4247
4067,9,2888,4247
4068,6,12399,10454
4069,8,1227,10454
4070,6,3904,11118
4071,7,6004,11118
4072,6,5281,11118
4073,6,8949,7743
4074,14,15120,7743
4075,6,5081,15627
4076,19,13426,15627
4077,21,11487,1961
4078,10,7988,1961
4079,13,14438,9729
4080,7,5807,9729
4081,6,223,9729
4082,7,6923,6217
4083,11,12512,10592
4084,8,6302,10592
4085,15,8009,10592
4086,9,3259,10592
4087,10,2611,10592
4088,6,8760,10592
4089,7,13322,10592
4090,8,1968,10592
4091,6,6371,10592
4092,7,2593,10592
4093,10,12002,10592
4094,6,7436,10592
4095,7,11061,10592
4096,18,642,10057
4097,19,2833,10057
4098,33,10622,6876
4099,6,11242,6876
4100,6,16144,6876
4101,9,15917,13057
4102,11,5509,13057
4103,8,15917,7676
4104,11,11687,7676
4105,7,10916,3004
4106,8,5703,3004
4107,45,6942,15530
4108,13,10783,9296
4109,7,7038,9296
4110,15,13308,6317
4111,13,5713,6317
4112,7,9037,6317
4113,8,14078,11915
4114,6,4234,11915
4115,12,130,5851
4116,47,11558,5851
4117,7,9894,3324
4118,121,15076,3324
4119,7,12917,9107
4120,15,16453,11517
4121,9,8692,11517
4122,7,7203,1464
4123,33,3301,1464
4124,8,4891,1464
4125,9,13568,5173
4126,14,5218,5173
4127,32,5254,1276
4128,11,2337,1276
4129,33,15243,1276
4130,139,2711,1276
4131,10,6417,1276
4132,33,1711,1276
4133,12,6414,1276
4134,6,1465,6213
4135,6,9458,6213
4136,119,13337,6213
4137,7,6359,9223
4138,6,374,9223
4139,15,8611,9223
4140,7,2183,2405
4141,26,14889,2405
4142,8,5326,2405
4143,7,10465,2405
4144,9,1668,2405
4145,23,5227,3009
4146,7,6595,3009
4147,15,12696,3009
4148,6,15601,3009
4149,10,14785,3009
4150,40,14794,3009
4151,13,7520,3009
4152,54,14889,3009
4153,38,9473,3009
4154,103,4953,3009
4155,132,16253,3009
4156,26,6615,3009
4157,10,13556,3009
4158,6,6361,11185
4159,24,11908,12831
4160,86,12735,16454
4161,40,1969,16454
4162,71,15438,16454
4163,9,4036,4555
4164,7,11608,4555
4165,11,11608,9733
4166,11,684,9733
4167,10,6950,7375
4168,6,11268,7375
4169,7,2203,7375
4170,7,10078,7375
4171,8,8518,7375
4172,8,9749,7375
4173,6,7914,7375
4174,7,15339,7375
4175,11,10106,7375
4176,18,836,7375
4177,8,2225,7375
4178,6,2225,8518
4179,16,836,8518
4180,12,15339,8518
4181,17,15121,8518
4182,8,2931,8518
4183,6,14086,8518
4184,9,7892,16280
4185,14,14770,16280
4186,8,14770,5688
4187,11,12976,2720
4188,32,12016,2720
4189,41,8037,13346
4190,39,1299,13346
4191,21,7314,13346
4192,22,13391,13346
4193,11,11904,13346
4194,12,7397,13346
4195,45,10977,13346
4196,28,8849,13346
4197,26,7869,13346
4198,6,10853,13346
4199,25,14304,13346
4200,24,8191,13346
4201,197,4295,4257
4202,543,16103,4257
4203,49,2690,673
4204,26,6559,673
4205,16,7748,673
4206,10,876,673
4207,7,11174,6221
4208,49,11423,6221
4209,143,8489,6221
4210,64,2546,6197
4211,8,13315,6197
4212,27,15337,6197
4213,29,7163,6197
4214,110,11237,6197
4215,11,2388,6197
4216,35,1940,6197
4217,23,3100,6197
4218,21,3000,1670
4219,23,344,1670
4220,36,11406,3738
4221,8,12689,12639
4222,15,494,12639
4223,10,8659,12639
4224,9,12841,5141
4225,58,15861,5141
4226,17,15671,5141
4227,9,3610,5141
4228,8,7832,5141
4229,7,10326,8349
4230,51,2135,8349
4231,8,2105,8349
4232,10,10381,8349
4233,9,9962,13934
4234,12,15021,13934
4235,126,15021,13934
4236,7,8997,1401
4237,6,6903,1401
4238,21,10124,1401
4239,7,2901,5117
4240,12,16374,5117
4241,38,6426,13816
4242,9,5026,4714
4243,6,7188,12610
4244,10,7428,7285
4245,6,397,7285
4246,7,2537,7285
4247,40,522,7285
4248,6,4607,1503
4249,25,5405,1503
4250,14,14793,1503
4251,10,1702,1503
4252,37,15735,1503
4253,7,6782,1503
4254,6,14949,1503
4255,56,5915,1503
4256,7,11902,1503
4257,16,985,1503
4258,35,15091,1503
4259,47,5461,1503
4260,8,1110,13506
4261,27,8272,13506
4262,19,9740,15807
4263,31,12984,55
4264,26,7586,55
4265,13,6385,55
4266,7,7954,55
4267,16,8146,55
4268,18,2874,10292
4269,241,4839,10292
4270,78,7163,10292
4271,13,6925,10292
4272,9,4089,10292
4273,15,10320,10292
4274,12,8788,10292
4275,17,14024,6925
4276,8,16407,6925
4277,74,7618,6925
4278,26,14524,6925
4279,326,6273,3143
4280,22,2207,3143
4281,12,10412,3143
4282,545,11727,3143
4283,7,10056,4413
4284,7,6494,13115
4285,7,10899,6916
4286,12,8272,2261
4287,14,2012,2261
4288,18,4719,2261
4289,10,13506,2261
4290,10,15194,2261
4291,9,15194,7304
4292,6,16080,7304
4293,7,8467,7304
4294,6,7439,7613
4295,6,2875,7613
4296,6,5669,7613
4297,7,15292,7613
4298,7,8545,7613
4299,8,4532,15581
4300,55,1538,15581
4301,41,2578,15581
4302,6,11159,12974
4303,22,6106,12974
4304,27,10421,12974
4305,42,987,5893
4306,13,2869,5893
4307,9,12341,12191
4308,14,14207,7114
4309,22,13394,4103
4310,161,11653,4103
4311,8,2398,906
4312,9,1664,9161
4313,9,16509,9161
4314,41,4973,7171
4315,8,2920,7171
4316,18,4473,7171
4317,50,12356,7171
4318,63,8257,7171
4319,9,2961,5856
4320,14,2087,5856
4321,8,274,5856
4322,6,7358,5856
4323,10,103,5856
4324,8,5012,5856
4325,7,11715,5856
4326,13,5905,5856
4327,6,5356,5856
4328,6,8122,5856
4329,27,11734,16442
4330,9,11734,16442
4331,10,15565,16442
4332,14,7875,16442
4333,8,7875,16442
4334,7,12773,16442
4335,10,8975,14414
4336,10,4578,6824
4337,18,2482,6824
4338,40,6269,826
4339,20,6675,15025
4340,13,8535,15025
4341,6,3944,15693
4342,16,3381,15693
4343,100,10025,8358
4344,63,12557,11071
4345,27,10428,11071
4346,79,7859,11071
4347,8,3860,14974
4348,12,7977,15964
4349,43,10263,13761
4350,8,5400,13761
4351,28,4209,9238
4352,9,14489,9238
4353,7,3436,9238
4354,39,1554,9238
4355,9,8768,9238
4356,14,7459,9238
4357,15,2144,13431
4358,19,8147,13431
4359,7,11544,9145
4360,7,2362,9145
4361,6,6902,9145
4362,36,7115,1815
4363,6,719,1815
4364,7,12000,10955
4365,6,968,3597
4366,19,16488,3597
4367,28,2930,8367
4368,39,14005,8367
4369,7,14697,8367
4370,11,6469,8367
4371,31,7156,8367
4372,13,5597,8367
4373,8,12913,13701
4374,6,1979,13701
4375,6,10150,13701
4376,7,13610,13673
4377,16,15708,16152
4378,68,12524,16152
4379,6,13383,16152
4380,7,10136,16152
4381,26,3844,16152
4382,21,3376,11086
4383,153,9545,11086
4384,17,9545,11086
4385,137,15164,11086
4386,6,15164,11086
4387,13,13160,11086
4388,31,2669,11086
4389,35,1690,11086
4390,25,14801,5425
4391,8,9987,5425
4392,13,6794,1382
4393,9,15625,1382
4394,7,12289,1382
4395,19,8317,1382
4396,15,10575,1382
4397,11,3963,16091
4398,18,1832,16091
4399,10,16507,16091
4400,150,2363,16091
4401,10,6689,16091
4402,15,15204,16091
4403,53,10701,16091
4404,10,15708,16091
4405,9,14460,16091
4406,37,13743,16091
4407,9,14892,16091
4408,6,2398,16091
4409,10,2880,16091
4410,21,1720,16091
4411,11,9777,16091
4412,17,5467,16091
4413,9,468,16091
4414,7,14320,16091
4415,22,10193,13212
4416,10,12741,13212
4417,19,2954,13212
4418,13,5575,13212
4419,23,11288,13212
4420,23,12077,13212
4421,7,7592,10916
4422,8,524,10916
4423,6,524,10916
4424,11,15055,8982
4425,8,3858,8982
4426,6,3302,1837
4427,30,3904,1837
4428,10,15908,9874
4429,21,6399,9874
4430,6,7659,11943
4431,21,7638,1429
4432,15,6708,1429
4433,6,13239,15271
4434,19,274,15271
4435,6,15542,15271
4436,23,3668,15271
4437,244,5012,15271
4438,6,16512,15271
4439,12,11715,15271
4440,13,3002,15271
4441,8,103,15271
4442,7,8550,15271
4443,16,5356,15271
4444,15,8609,15271
4445,15,4115,15271
4446,9,3124,15271
4447,65,1483,13009
4448,6,14662,13009
4449,11,7081,9062
4450,7,951,9062
4451,118,13936,1946
4452,7,15827,1946
4453,28,4493,1946
4454,21,4493,1946
4455,85,10925,1946
4456,13,11824,1946
4457,20,4545,15461
4458,10,15393,15461
4459,32,7607,15461
4460,51,4039,15461
4461,6,13744,15461
4462,9,10689,3985
4463,86,589,14878
4464,122,16419,14878
4465,151,11905,14878
4466,9,10967,14878
4467,15,6338,14878
4468,9,2209,14878
4469,44,10206,14878
4470,19,14207,14453
4471,11,6670,14453
4472,9,1690,9704
4473,31,9545,9704
4474,11,7492,4990
4475,14,13464,4143
4476,6,5756,16466
4477,40,4783,7242
4478,10,4783,7242
4479,7,2998,8486
4480,16,8930,8486
4481,6,8250,8486
4482,14,7775,5626
4483,8,2742,5626
4484,19,15945,5626
4485,27,3258,5626
4486,14,2495,5626
4487,9,4032,5626
4488,14,3859,5626
4489,9,3353,5626
4490,18,2182,5626
4491,6,5358,3980
4492,9,2833,8678
4493,20,5091,8678
4494,7,13178,8678
4495,10,8632,8678
4496,10,15418,12591
4497,115,13430,12591
4498,10,598,909
4499,11,3937,909
4500,10,3051,11677
4501,6,10190,12489
4502,6,15388,5868
4503,6,1002,5868
4504,15,4951,5868
4505,11,6902,5868
4506,9,12626,5868
4507,7,8334,5868
4508,45,11773,5868
4509,7,15029,5868
4510,7,14273,13746
4511,12,15982,13746
4512,8,15479,4427
4513,6,12702,4427
4514,149,8753,984
4515,6,15587,4606
4516,16,15744,4606
4517,11,10998,12482
4518,8,8850,12482
4519,13,3321,555
4520,6,13957,12453
4521,8,15198,12453
4522,156,9265,12453
4523,27,1083,12453
4524,6,2938,12453
4525,15,13506,12453
4526,10,15194,12453
4527,19,1268,12453
4528,11,15063,13224
4529,6,7351,10528
4530,6,5544,10528
4531,10,7359,10528
4532,12,11344,14431
4533,8,15390,14431
4534,13,5654,14431
4535,11,14355,14431
4536,115,14355,14431
4537,41,3385,14431
4538,20,2956,9585
4539,6,4206,9585
4540,64,12268,12613
4541,11,6042,12613
4542,7,7593,12613
4543,14,3322,12613
4544,10,8887,4932
4545,8,4537,4932
4546,16,5458,4932
4547,16,13830,4932
4548,166,10904,4932
4549,6,11421,15810
4550,505,5081,15810
4551,61,14592,15810
4552,92,14229,15810
4553,95,11830,15810
4554,135,10112,15810
4555,45,14986,15810
4556,11,11302,15810
4557,131,10037,15810
4558,10,7916,15810
4559,7,13265,15810
4560,42,5266,15810
4561,156,15801,15810
4562,32,13426,15810
4563,32,2780,15718
4564,23,11766,15718
4565,6,8099,10118
4566,19,3126,10118
4567,9,3126,15804
4568,8,15923,15804
4569,8,11632,15804
4570,7,15161,15804
4571,6,2719,15804
4572,6,9061,15804
4573,13,8389,15804
4574,8,14182,15804
4575,8,9297,10397
4576,18,14116,10397
4577,54,10746,10397
4578,89,10972,10397
4579,84,14042,10397
4580,24,14042,10397
4581,10,10503,10397
4582,121,607,10397
4583,31,2958,3667
4584,26,3463,4190
4585,13,936,9077
4586,52,2862,9077
4587,7,8267,9077
4588,18,1076,9077
4589,11,3799,9077
4590,17,13846,9077
4591,10,3274,9077
4592,7,11366,9077
4593,27,8490,9077
4594,19,4645,9077
4595,16,6897,3484
4596,8,15446,10021
4597,45,7534,13715
4598,15,2255,13715
4599,13,9879,5627
4600,25,15452,5627
4601,43,6140,5627
4602,13,8135,5627
4603,9,8360,5627
4604,16,7843,5627
4605,11,1451,5627
4606,8,9935,9765
4607,8,13025,8877
4608,6,8208,8877
4609,34,9195,8877
4610,18,12321,8877
4611,32,7692,4164
4612,42,4312,4164
4613,27,6430,4164
4614,6,4405,5106
4615,7,12499,5106
4616,6,15139,9054
4617,118,9851,12440
4618,13,11683,12440
4619,19,16170,12440
4620,17,369,12440
4621,44,8341,12440
4622,20,16344,212
4623,6,2143,14060
4624,6,6816,14060
4625,19,9383,2460
4626,7,13762,978
4627,25,4039,978
4628,23,8917,978
4629,21,16404,15591
4630,46,2141,15591
4631,10,2133,15591
4632,33,15826,15591
4633,11,5352,15591
4634,11,8972,13911
4635,23,2658,13911
4636,28,5792,13911
4637,59,9606,13911
4638,11,3892,13911
4639,12,2378,13911
4640,6,10829,13911
4641,6,16109,13911
4642,11,3464,4011
4643,14,15597,4011
4644,29,10367,4011
4645,22,13188,3988
4646,6,5955,3988
4647,16,8586,9348
4648,9,12153,9348
4649,7,4969,9348
4650,25,7444,9348
4651,8,12876,9348
4652,8,15242,9348
4653,12,6706,9348
4654,25,15220,9348
4655,18,884,9348
4656,6,3505,9348
4657,52,14498,13096
4658,9,7398,13096
4659,418,7398,13096
4660,123,9672,13096
4661,404,2623,13096
4662,32,11094,7780
4663,12,9113,7780
4664,8,8121,4678
4665,12,2826,4678
4666,7,5712,4678
4667,8,16028,8894
4668,6,4151,8894
4669,8,12851,8894
4670,10,9983,15219
4671,6,8429,15219
4672,12,3900,12521
4673,110,6432,12521
4674,13,8899,2089
4675,16,15870,2089
4676,7,1642,7497
4677,7,10234,7497
4678,6,9850,7497
4679,10,3278,12003
4680,6,4142,12003
4681,16,12447,7225
4682,27,2369,14375
4683,56,15779,14375
4684,34,13081,9567
4685,19,3585,9567
4686,24,12466,9567
4687,24,6787,9567
4688,29,5290,9567
4689,18,9597,9567
4690,48,8864,8166
4691,13,9689,8166
4692,10,10433,8166
4693,7,15512,8166
4694,6,7406,13530
4695,15,3466,7604
4696,8,6134,7604
4697,16,8985,9156
4698,15,16306,10942
4699,6,1821,10942
4700,26,15269,10942
4701,7,7088,10942
4702,6,13328,10942
4703,37,8890,11459
4704,15,7083,11459
4705,456,12818,10802
4706,9,10035,10802
4707,35,7193,9249
4708,46,16093,9249
4709,10,4225,1491
4710,14,269,1491
4711,8,15506,784
4712,10,3193,5771
4713,15,12355,5771
4714,12,4124,15686
4715,9,2291,15686
4716,9,16149,15686
4717,6,1168,15686
4718,22,2793,776
4719,9,6933,9715
4720,13,14415,9715
4721,41,189,9715
4722,7,3148,15543
4723,17,2323,14700
4724,6,13978,14700
4725,16,6900,14700
4726,34,14156,14700
4727,9,5384,14700
4728,6,6924,16128
4729,8,4548,16128
4730,17,8816,16128
4731,6,8092,16530
4732,15,13102,5995
4733,10,11832,5995
4734,91,13710,14057
4735,33,15731,14057
4736,62,4166,6988
4737,9,14655,6988
4738,23,6665,6988
4739,7,8820,6988
4740,15,14419,6988
4741,6,1118,6988
4742,7,4309,6988
4743,6,5995,6988
4744,6,4961,6988
4745,75,4961,6988
4746,10,2562,6988
4747,13,5384,5201
4748,6,7934,5201
4749,12,12732,5201
4750,6,15970,5201
4751,6,10016,5201
4752,31,9800,9590
4753,11,16126,9693
4754,7,4671,9693
4755,7,7740,13407
4756,15,16312,13664
4757,19,15689,13664
4758,7,1285,1059
4759,17,5786,6892
4760,6,1917,6892
4761,13,10828,6892
4762,21,4665,6186
4763,9,8221,7644
4764,11,13470,7644
4765,111,11849,7644
4766,8,6515,7644
4767,6,8375,3082
4768,34,11132,3082
4769,109,8806,7266
4770,13,672,7266
4771,18,4353,11405
4772,10,12857,11405
4773,10,5947,11405
4774,9,9079,11405
4775,30,11916,11405
4776,7,3292,11405
4777,6,408,11405
4778,8,8829,11405
4779,7,152,11405
4780,12,3395,10888
4781,177,11398,10888
4782,24,12171,10888
4783,336,1530,10888
4784,7,14792,10888
4785,9,4364,10888
4786,76,1851,10888
4787,32,3969,10888
4788,18,1584,10888
4789,43,2283,10888
4790,21,4788,10888
4791,17,617,10888
4792,22,5287,10888
4793,9,4138,10888
4794,106,14991,10888
4795,22,6610,10888
4796,35,11020,10888
4797,7,11020,10888
4798,11,3716,10888
4799,421,24,10888
4800,54,10461,11497
4801,52,5872,11497
4802,33,2002,11497
4803,45,12162,11497
4804,13,9138,11497
4805,49,14991,11020
4806,12,3643,11020
4807,103,14143,11020
4808,9,9784,9427
4809,7,1956,9427
4810,33,13229,12827
4811,8,1837,9311
4812,13,14626,9311
4813,14,5754,9311
4814,40,12739,11520
4815,167,6008,3760
4816,71,9017,3760
4817,24,1966,3760
4818,19,11993,3760
4819,27,15197,3760
4820,41,2519,3760
4821,13,10017,3760
4822,38,4752,3760
4823,12,12067,3742
4824,10,6976,3742
4825,13,8377,3742
4826,6,12595,3742
4827,6,1733,3742
4828,17,14082,3742
4829,22,1659,3742
4830,20,11112,3742
4831,9,1472,3742
4832,6,4496,3742
4833,7,423,3742
4834,12,13912,3742
4835,13,6948,3742
4836,13,1340,3742
4837,19,619,3742
4838,11,760,3742
4839,6,2578,3742
4840,48,6883,3742
4841,8,7683,11090
4842,23,8413,11090
4843,6,4558,10055
4844,16,10279,10055
4845,8,10150,11607
4846,67,2725,11607
4847,14,16028,11607
4848,13,6771,11607
4849,9,5328,11607
4850,12,1819,11607
4851,6,10985,11607
4852,19,16340,11607
4853,31,5516,11607
4854,6,4669,11607
4855,17,931,11607
4856,45,13562,11607
4857,16,13562,11607
4858,14,4151,11607
4859,70,4378,11607
4860,23,3954,11607
4861,84,6560,11607
4862,6,3764,16470
4863,7,11899,16470
4864,7,4058,8923
4865,14,13271,10341
4866,9,10779,10341
4867,16,12878,1461
4868,7,6906,1461
4869,29,2170,6868
4870,16,8998,6868
4871,34,10583,6868
4872,8,15853,754
4873,18,16192,754
4874,116,10009,8278
4875,10,8431,8278
4876,6,5759,8278
4877,6,14629,1978
4878,19,8074,4283
4879,19,2495,4283
4880,8,4032,4283
4881,17,3258,4283
4882,6,6349,4283
4883,11,12641,6879
4884,44,12641,6879
4885,6,766,6622
4886,19,766,6622
4887,9,2182,6622
4888,10,221,6622
4889,20,4471,6622
4890,14,3353,6622
4891,10,2318,6622
4892,7,5626,6622
4893,11,3258,6622
4894,11,4388,6622
4895,31,5015,6622
4896,10,13875,6622
4897,14,10490,6622
4898,11,8687,6622
4899,17,10054,6622
4900,9,7985,6622
4901,8,8783,6622
4902,20,13302,7585
4903,8,3036,7585
4904,16,12325,7585
4905,14,13662,8173
4906,77,13662,8173
4907,6,9115,8173
4908,20,5164,15934
4909,20,12636,15934
4910,18,12930,15934
4911,12,8170,15934
4912,8,5677,15934
4913,7,7775,3353
4914,57,3094,3353
4915,8,12431,3353
4916,10,4972,3353
4917,11,5845,3353
4918,8,9949,3353
4919,7,5856,672
4920,6,5905,672
4921,14,5356,672
4922,6,202,672
4923,10,3002,672
4924,19,103,672
4925,13,8550,672
4926,20,274,672
4927,6,8740,672
4928,73,8606,16357
4929,10,2919,16357
4930,11,3623,6880
4931,30,3623,6880
4932,240,1979,6880
4933,9,9643,6880
4934,6,10984,14829
4935,11,4002,14829
4936,14,15508,957
4937,8,10790,15506
4938,6,7691,15679
4939,6,9977,15679
4940,6,11211,5614
4941,18,9500,5614
4942,16,12245,5614
4943,12,1222,5614
4944,45,2181,3215
4945,22,16149,3215
4946,21,10325,3215
4947,40,12045,3215
4948,14,9108,3215
4949,25,14926,3215
4950,36,628,3215
4951,25,9444,3215
4952,13,11895,3215
4953,7,15650,3215
4954,7,4360,4580
4955,6,14079,4580
4956,6,12045,4580
4957,9,12308,1456
4958,6,16149,1456
4959,8,6946,1456
4960,10,10787,1456
4961,187,10672,2302
4962,29,2202,16469
4963,49,8408,16469
4964,17,6790,16469
4965,7,4371,16469
4966,8,9635,1701
4967,59,431,1701
4968,15,10355,1701
4969,20,4785,1701
4970,36,15515,1701
4971,6,9225,1701
4972,7,14096,6215
4973,43,11876,15421
4974,36,14644,15421
4975,36,1196,11530
4976,37,11001,10058
4977,30,12246,10058
4978,8,1009,4266
4979,13,6900,4266
4980,10,2534,762
4981,20,15992,762
4982,6,2423,762
4983,22,8272,762
4984,35,989,762
4985,6,11663,762
4986,6,15194,762
4987,37,15194,762
4988,8,13652,762
4989,7,16080,762
4990,156,5386,10686
4991,116,16047,10686
4992,31,13952,10686
4993,61,2910,13093
4994,9,7496,1962
4995,9,15021,1962
4996,233,4911,9531
4997,8,4911,9531
4998,10,15628,9531
4999,15,6315,9531
5000,6,14075,9531
5001,12,13228,3453
5002,6,15564,3453
5003,11,1490,10882
5004,8,1153,10882
5005,6,172,10882
5006,6,9813,7978
5007,12,11418,1679
5008,15,11487,1679
5009,21,11281,8521
5010,6,3305,8521
5011,50,951,643
5012,26,6358,643
5013,16,2528,5591
5014,31,746,6530
5015,12,15646,6530
5016,14,1940,7752
5017,11,11499,7752
5018,27,136,7752
5019,18,8554,7752
5020,14,8852,7752
5021,6,8534,12737
5022,6,3961,934
5023,12,8044,934
5024,13,4808,934
5025,11,1003,12332
5026,60,7189,7235
5027,13,233,7235
5028,28,6814,7235
5029,9,1619,8903
5030,8,8852,8903
5031,6,11650,8903
5032,6,136,8903
5033,9,2653,8903
5034,6,7752,8903
5035,35,7752,8903
5036,8,6765,8903
5037,6,13323,253
5038,6,9702,253
5039,9,6598,253
5040,7,11827,253
5041,8,12263,253
5042,11,2206,9965
5043,20,14889,1171
5044,9,4067,1171
5045,8,10704,10482
5046,83,9453,10482
5047,6,8143,240
5048,12,1814,240
5049,7,13835,13173
5050,11,10983,13173
5051,6,13463,13173
5052,7,5901,13173
5053,14,6120,13173
5054,13,8344,13173
5055,11,10689,13173
5056,6,8411,1465
5057,23,2983,15236
5058,7,9223,15236
5059,6,6026,3332
5060,12,16173,3332
5061,10,9458,3332
5062,78,9458,1563
5063,8,13362,1563
5064,8,76,1563
5065,23,16460,1563
5066,12,3166,14995
5067,11,6245,14995
5068,13,16100,10856
5069,10,6333,10856
5070,8,902,10856
5071,9,13220,10856
5072,45,12893,10856
5073,28,15626,10856
5074,71,4068,3773
5075,79,1439,3773
5076,72,14754,3773
5077,78,11624,3773
5078,268,15175,3773
5079,11,10117,3773
5080,6,2929,3773
5081,64,641,3773
5082,15,8117,15643
5083,35,15830,15643
5084,10,9323,15643
5085,59,6513,15643
5086,43,4884,5500
5087,15,765,5500
5088,44,765,5500
5089,18,3246,5500
5090,8,15572,1457
5091,6,3128,1457
5092,15,3581,12938
5093,9,10615,12938
5094,12,15604,14812
5095,6,10085,14812
5096,19,12549,14812
5097,6,3581,14821
5098,14,10615,14821
5099,13,10746,10070
5100,16,14141,10070
5101,6,10415,9544
5102,10,15970,9544
5103,10,962,13692
5104,12,13157,9826
5105,19,10571,9826
5106,15,3897,7389
5107,11,11327,7389
5108,9,3093,3430
5109,12,9834,8095
5110,21,11464,8095
5111,88,13463,8095
5112,10,15489,8095
5113,12,9550,8095
5114,6,2345,8095
5115,72,10266,8095
5116,6,7984,8095
5117,9,10581,7991
5118,41,12256,7991
5119,166,12179,7991
5120,36,13446,7991
5121,14,10484,7991
5122,17,9133,7991
5123,39,5392,6326
5124,41,3316,6326
5125,36,4632,6326
5126,45,1231,6326
5127,44,3389,6326
5128,6,781,6326
5129,6,9939,6326
5130,162,15108,6326
5131,15,6463,6326
5132,25,3063,6326
5133,6,9931,6326
5134,58,4272,6326
5135,35,7435,6326
5136,46,4635,12311
5137,7,11646,12311
5138,22,16254,7772
5139,18,24,15676
5140,36,10887,15676
5141,6,12899,3517
5142,14,2310,3517
5143,35,7984,5208
5144,11,14041,5208
5145,30,7081,5208
5146,7,2037,10524
5147,87,13654,10524
5148,68,1944,10524
5149,11,9932,15555
5150,19,486,15555
5151,7,5351,15555
5152,11,6908,15555
5153,14,2841,15555
5154,142,2901,365
5155,20,16374,365
5156,14,409,365
5157,7,6782,13841
5158,19,13670,12618
5159,12,4144,12618
5160,19,12968,12618
5161,6,13323,9702
5162,28,6598,9702
5163,7,12263,9702
5164,14,4175,7945
5165,7,35,7945
5166,6,3987,7945
5167,8,3693,7945
5168,7,3693,7945
5169,75,3693,7945
5170,12,15486,7945
5171,11,12525,7945
5172,175,583,7945
5173,50,11771,7945
